condition,model,scene_label,truth,run,yolo_type,yolo_meta,clip_label,clip_risk,clip_conf,detected_risk,risk_correct,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,word_count,latency_ms,input_tokens,output_tokens,cost_usd,reply,error
llm_only,gemini,blocked_lens,hazard,4,,,,,0.0,caution,0,4,1,1,0,1,1,35,1641.5,398,48,4.4e-05,"Description: The image is very dark and appears to be static or noise, with no discernible objects or features. It is impossible to determine any environmental context.
Proximity: Undeterminable
Risk: caution
Pilot suggested action: HOLD",
llm_only,claude,blocked_lens,hazard,5,,,,,0.0,hazard,1,5,1,1,1,1,1,91,5528.8,274,135,0.002847,"Description: The image appears to show heavy visual noise or static, possibly indicating a camera malfunction, lens obstruction, or severe interference. No discernible objects, terrain, or persons are visible.
Proximity: Unable to determine — visual feed is compromised and no objects can be identified.
Risk: hazard

Pilot suggested action: HOLD

> ⚠️ **Camera feed appears corrupted or blocked.** Autonomous navigation is unsafe without reliable visual input. Recommend holding position immediately, switching to a backup camera if available, or initiating a controlled landing at the current location until the issue is resolved.",
llm_only,gpt4o,blocked_lens,hazard,5,,,,,0.0,caution,0,4,1,1,0,1,1,34,2459.5,207,46,0.001725,"Description: The image appears to be filled with static or noise, with no discernible objects or features visible.
Proximity: Unable to estimate due to lack of visible objects.
Risk: Caution
Pilot suggested action: HOLD",
llm_only,gpt4o_mini,blocked_lens,hazard,5,,,,,0.0,caution,0,4,1,1,0,1,1,42,2185.0,2974,56,0.00048,"Description: The image appears to be a static or noise-filled screen with a mix of colors, indicating a lack of clear visual information.  
Proximity: Unable to estimate proximity due to lack of discernible objects or features.  
Risk: caution  
Pilot suggested action: HOLD",
llm_only,gemini,blocked_lens,hazard,5,,,,,0.0,caution,0,4,1,1,0,1,1,35,1908.9,398,48,4.4e-05,"Description: The image is very dark and appears to be static or noise, with no discernible objects or features. It is impossible to determine any environmental context.
Proximity: Undeterminable
Risk: caution
Pilot suggested action: HOLD",
combined_enhanced,claude,blocked_lens,hazard,1,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,84,5124.5,418,112,0.002934,"Description: The image shows what appears to be static noise or severe visual interference — the camera feed is heavily corrupted with green, blue, and red pixel noise, making it impossible to determine the actual scene or obstacles. The CLIP label suggesting ""a wall directly blocking"" combined with complete visual corruption is extremely concerning.

Proximity: Unable to determine — visual feed is completely corrupted; CLIP hint suggests a potential wall obstruction at unknown but possibly very close range.

Risk: hazard

Pilot suggested action: HOLD",
combined_enhanced,gpt4o,blocked_lens,hazard,1,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,51,2764.7,328,65,0.002615,"Description: The image appears to be mostly noise or static, with no clear objects or features visible. The CLIP label suggests an uncertain scene, possibly a wall, but this is not clear from the image.
Proximity: Unable to determine due to lack of visible features.
Risk: Hazard
Pilot suggested action: HOLD",
combined_enhanced,gpt4o_mini,blocked_lens,hazard,1,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,caution,0,4,1,1,0,1,1,64,2354.2,3095,85,0.000515,"Description: The image appears to be a static noise pattern, suggesting a lack of clear visual information. The CLIP label indicates uncertainty, which aligns with the indistinct nature of the image. There are no YOLO detections, reinforcing the ambiguity of the scene. 

Proximity: The visual evidence does not provide any clear indication of proximity to objects or obstacles.

Risk: caution

Pilot suggested action: SLOW_DOWN",
combined_enhanced,gemini,blocked_lens,hazard,1,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,42,2055.2,514,54,5.5e-05,"Description: The image is heavily distorted with static, making it impossible to discern any clear objects or features. The CLIP label suggests a wall, but this cannot be confirmed due to the image quality.
Proximity: Unknown
Risk: hazard
Pilot suggested action: LAND",
combined_enhanced,claude,blocked_lens,hazard,2,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,81,6140.5,418,121,0.003069,"Description: The image appears to be heavily distorted with visual noise/static (green, blue, red pixel interference), suggesting a camera malfunction, sensor failure, or significant electromagnetic interference — no actual scene content is discernible. The CLIP label referencing ""a wall directly blocking"" combined with total visual loss is a serious warning indicator.

Proximity: Unable to determine — camera feed is completely corrupted, but CLIP hints at a possible close obstacle (wall). Treat as immediate proximity hazard.

Risk: hazard

Pilot suggested action: HOLD",
combined_enhanced,gpt4o,blocked_lens,hazard,2,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,47,5322.0,328,63,0.002585,"Description: The image appears to be filled with static or noise, making it difficult to discern any clear objects or features. The CLIP scene label suggests uncertainty, and there are no YOLO detections.
Proximity: Indeterminate due to lack of visible features.
Risk: Hazard
Pilot suggested action: HOLD",
combined_enhanced,gpt4o_mini,blocked_lens,hazard,2,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,64,2412.8,3095,82,0.000513,"Description: The image appears to be a static noise pattern, suggesting a lack of clear visual information. The CLIP label indicates uncertainty, which aligns with the indistinct nature of the image. There are no YOLO detections, reinforcing the ambiguity of the scene.

Proximity: The visual evidence does not provide any clear indication of proximity to objects or obstacles.

Risk: hazard

Pilot suggested action: STOP",
combined_enhanced,gemini,blocked_lens,hazard,2,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,38,1899.1,514,50,5.4e-05,"Description: The image is heavily distorted with static, making it impossible to discern any clear objects or features. The CLIP label suggests a wall, but the image quality prevents verification.
Proximity: Unknown
Risk: hazard
Pilot suggested action: LAND",
combined_enhanced,claude,blocked_lens,hazard,3,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,95,5527.8,418,139,0.003339,"Description: The image shows what appears to be heavy visual noise or static, possibly indicating a severely degraded camera feed, sensor malfunction, or the drone is extremely close to a surface (like grass or foliage) causing the camera to be overwhelmed. The CLIP label suggesting ""a wall directly blocking"" combined with the near-total noise pattern indicates a potential obstruction or proximity hazard.

Proximity: Extremely close — the image is dominated by what may be a surface (vegetation/ground/wall) filling the entire frame, suggesting the drone is dangerously near an obstacle.

Risk: hazard

Pilot suggested action: STOP",
combined_enhanced,gpt4o,blocked_lens,hazard,3,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,47,2623.5,328,62,0.00257,"Description: The image appears to be filled with static or noise, making it difficult to discern any clear objects or features. The CLIP scene label suggests uncertainty, and there are no YOLO detections.
Proximity: Unable to estimate due to unclear image.
Risk: Hazard
Pilot suggested action: HOLD",
combined_enhanced,gpt4o_mini,blocked_lens,hazard,3,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,71,2695.1,3095,90,0.000518,"Description: The image appears to be a static noise pattern, suggesting a lack of clear visual information. The CLIP label indicates uncertainty, which aligns with the absence of YOLO detections, implying that there may be an obstruction or unclear environment. 

Proximity: The visual evidence does not provide any discernible features to estimate proximity accurately, but the unclear nature suggests a close range without identifiable objects.

Risk: hazard

Pilot suggested action: STOP",
combined_enhanced,gemini,blocked_lens,hazard,3,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,38,1441.2,514,50,5.4e-05,"Description: The image is heavily distorted with static, making it impossible to discern any clear objects or features. The CLIP label suggests a wall, but the image quality prevents verification.
Proximity: Unknown
Risk: hazard
Pilot suggested action: LAND",
combined_enhanced,claude,blocked_lens,hazard,4,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,88,5015.8,418,123,0.003099,"Description: The image shows what appears to be heavy visual noise or static, possibly indicating a severely degraded or lost camera feed; the CLIP label suggesting ""a wall directly blocking"" is concerning and aligns with the possibility that the drone's camera is extremely close to a surface or the feed is corrupted/obstructed.
Proximity: Indeterminate — the noise pattern and dark vignetting around the edges suggest either extreme proximity to a surface or complete loss of visual data, making reliable proximity assessment impossible.
Risk: hazard

Pilot suggested action: HOLD",
combined_enhanced,gpt4o,blocked_lens,hazard,4,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,47,3141.4,328,62,0.00257,"Description: The image appears to be filled with static or noise, making it difficult to discern any clear objects or features. The CLIP scene label suggests uncertainty, and there are no YOLO detections.
Proximity: Unable to determine due to image quality.
Risk: Hazard
Pilot suggested action: HOLD",
combined_enhanced,gpt4o_mini,blocked_lens,hazard,4,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,caution,0,4,1,1,0,1,1,64,2591.0,3095,84,0.000515,"Description: The image appears to be a static noise pattern, suggesting a lack of clear visual information. The CLIP label indicates uncertainty, which aligns with the indistinct nature of the image. There are no YOLO detections, reinforcing the ambiguity of the scene.

Proximity: The visual evidence does not provide any clear indication of proximity to objects or obstacles.

Risk: caution

Pilot suggested action: SLOW_DOWN",
combined_enhanced,gemini,blocked_lens,hazard,4,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,38,1854.0,514,50,5.4e-05,"Description: The image is heavily distorted with static, making it impossible to discern any clear objects or features. The CLIP label suggests a wall, but the image quality prevents verification.
Proximity: Unknown
Risk: hazard
Pilot suggested action: LAND",
combined_enhanced,claude,blocked_lens,hazard,5,yolo-world,YOLO detections: none,uncertain (a wall directly blocking and f),unknown,0.1181,hazard,1,5,1,1,1,1,1,80,5384.1,418,121,0.003069,"Description: The image shows heavy visual noise/static with no discernible scene content — this appears to be a camera feed failure, sensor malfunction, or complete signal loss. The CLIP label ""a wall directly blocking"" with very low confidence (0.118) and YOLO detecting nothing are consistent with a non-functional or severely degraded camera feed.

Proximity: Unable to assess — camera feed appears corrupted or failed, making proximity estimation impossible. This itself constitutes a hazard condition.

Risk: hazard

Pilot suggested action: HOLD",
